id,x,y,class,file,thumbnail
10670,0.816075130637328,0.421267381309613,Clase 5,byArtworkID/10670.jpg,byArtworkID/thumbs/10670.jpg
10687,0.6423674638538517,0.2262205591005647,Clase 11,byArtworkID/10687.jpg,byArtworkID/thumbs/10687.jpg
10709,0.6952122661356147,0.26186175748812596,Clase 5,byArtworkID/10709.jpg,byArtworkID/thumbs/10709.jpg
10816,0.5254357404136468,0.6656848801362426,Clase 12,byArtworkID/10816.jpg,byArtworkID/thumbs/10816.jpg
10845,0.6611175272851244,0.315340604564757,Clase 16,byArtworkID/10845.jpg,byArtworkID/thumbs/10845.jpg
10846,0.46938944920498465,0.16628129622805699,Clase 14,byArtworkID/10846.jpg,byArtworkID/thumbs/10846.jpg
10885,0.6540811995441302,0.8232211023894074,Clase 26,byArtworkID/10885.jpg,byArtworkID/thumbs/10885.jpg
10886,0.6782104962423479,0.8656327049892876,Clase 26,byArtworkID/10886.jpg,byArtworkID/thumbs/10886.jpg
10913,0.6917867111423938,0.26234743369649516,Clase 26,byArtworkID/10913.jpg,byArtworkID/thumbs/10913.jpg
10978,0.5625800795430929,0.7057471987132059,Clase 12,byArtworkID/10978.jpg,byArtworkID/thumbs/10978.jpg
11077,0.7792581930641805,0.2858865859350978,Clase 5,byArtworkID/11077.jpg,byArtworkID/thumbs/11077.jpg
11079,0.7799757041900454,0.28964901418111755,Clase 5,byArtworkID/11079.jpg,byArtworkID/thumbs/11079.jpg
11081,0.7045726646538945,0.22226811656344053,Clase 5,byArtworkID/11081.jpg,byArtworkID/thumbs/11081.jpg
11083,0.7811833973298532,0.2970362980422348,Clase 5,byArtworkID/11083.jpg,byArtworkID/thumbs/11083.jpg
11084,0.7822256474480944,0.296179098188009,Clase 3,byArtworkID/11084.jpg,byArtworkID/thumbs/11084.jpg
11115,0.5392257933475807,0.9026974602153559,Clase 6,byArtworkID/11115.jpg,byArtworkID/thumbs/11115.jpg
11154,0.7451928544745013,0.8716106514467744,Clase 1,byArtworkID/11154.jpg,byArtworkID/thumbs/11154.jpg
11223,0.6625070276962954,0.37414810677789734,Clase 5,byArtworkID/11223.jpg,byArtworkID/thumbs/11223.jpg
11226,0.768158442788515,0.30243692972665515,Clase 3,byArtworkID/11226.jpg,byArtworkID/thumbs/11226.jpg
11232,0.22406735235260228,0.14930142208957836,Clase 0,byArtworkID/11232.jpg,byArtworkID/thumbs/11232.jpg
11316,0.6276870772876513,0.4321274188617241,Clase 16,byArtworkID/11316.jpg,byArtworkID/thumbs/11316.jpg
11319,0.7147315594094698,0.2853574579973065,Clase 5,byArtworkID/11319.jpg,byArtworkID/thumbs/11319.jpg
11324,0.7654956685192746,0.2971283492975374,Clase 17,byArtworkID/11324.jpg,byArtworkID/thumbs/11324.jpg
11388,0.5746483634313303,0.6392293370203275,Clase 2,byArtworkID/11388.jpg,byArtworkID/thumbs/11388.jpg
11391,0.8416430592324449,0.4424230014458428,Clase 3,byArtworkID/11391.jpg,byArtworkID/thumbs/11391.jpg
11402,0.5278211764357125,0.6581267715968298,Clase 23,byArtworkID/11402.jpg,byArtworkID/thumbs/11402.jpg
11403,0.5563093867374413,0.6480196616055214,Clase 12,byArtworkID/11403.jpg,byArtworkID/thumbs/11403.jpg
11412,0.9799375847068199,0.5741995386004424,Clase 24,byArtworkID/11412.jpg,byArtworkID/thumbs/11412.jpg
11416,0.6235034750685882,0.9109558539517189,Clase 1,byArtworkID/11416.jpg,byArtworkID/thumbs/11416.jpg
11419,0.4141889947459264,0.6824054186489138,Clase 7,byArtworkID/11419.jpg,byArtworkID/thumbs/11419.jpg
11445,0.7967471441633345,0.29717591971306234,Clase 5,byArtworkID/11445.jpg,byArtworkID/thumbs/11445.jpg
11449,0.8070559385252325,0.30892837429425124,Clase 5,byArtworkID/11449.jpg,byArtworkID/thumbs/11449.jpg
11455,0.8001091445575517,0.30429757992288253,Clase 5,byArtworkID/11455.jpg,byArtworkID/thumbs/11455.jpg
11457,0.6572106460942944,0.38591882597379445,Clase 24,byArtworkID/11457.jpg,byArtworkID/thumbs/11457.jpg
11458,0.7948933984934418,0.2975739337917567,Clase 24,byArtworkID/11458.jpg,byArtworkID/thumbs/11458.jpg
11484,0.4976120371133789,0.8256810779706709,Clase 6,byArtworkID/11484.jpg,byArtworkID/thumbs/11484.jpg
11518,0.448946281983136,0.5233458009530931,Clase 4,byArtworkID/11518.jpg,byArtworkID/thumbs/11518.jpg
11521,0.5148980645124954,0.5880395795541948,Clase 0,byArtworkID/11521.jpg,byArtworkID/thumbs/11521.jpg
11522,0.7021885658996002,0.059754201810170104,Clase 20,byArtworkID/11522.jpg,byArtworkID/thumbs/11522.jpg
11568,0.5140230501215456,0.838547694019087,Clase 16,byArtworkID/11568.jpg,byArtworkID/thumbs/11568.jpg
11637,0.5351668965599579,0.1847565912843852,Clase 11,byArtworkID/11637.jpg,byArtworkID/thumbs/11637.jpg
11731,0.15021413169660885,0.1891422523834791,Clase 0,byArtworkID/11731.jpg,byArtworkID/thumbs/11731.jpg
11763,0.09777645197931467,0.5797372339881474,Clase 24,byArtworkID/11763.jpg,byArtworkID/thumbs/11763.jpg
11770,0.4279825217309442,0.6598979269437724,Clase 23,byArtworkID/11770.jpg,byArtworkID/thumbs/11770.jpg
11801,0.5031259310275739,0.8981840426179715,Clase 6,byArtworkID/11801.jpg,byArtworkID/thumbs/11801.jpg
11802,0.3550876364225927,0.8123848327902856,Clase 6,byArtworkID/11802.jpg,byArtworkID/thumbs/11802.jpg
11807,0.6094311366724904,0.5159139702149605,Clase 0,byArtworkID/11807.jpg,byArtworkID/thumbs/11807.jpg
11812,0.48717685584667925,0.08807936731870236,Clase 27,byArtworkID/11812.jpg,byArtworkID/thumbs/11812.jpg
11934,0.8643102322131008,0.815306928290093,Clase 1,byArtworkID/11934.jpg,byArtworkID/thumbs/11934.jpg
11935,0.5255508515918489,0.6865494089031945,Clase 12,byArtworkID/11935.jpg,byArtworkID/thumbs/11935.jpg
11944,0.9192102280957752,0.7502500525881282,Clase 23,byArtworkID/11944.jpg,byArtworkID/thumbs/11944.jpg
11996,0.7994440502767673,0.5383513159105106,Clase 18,byArtworkID/11996.jpg,byArtworkID/thumbs/11996.jpg
12000,0.5807616244693515,0.6634896885221854,Clase 12,byArtworkID/12000.jpg,byArtworkID/thumbs/12000.jpg
12012,0.6949973536181995,0.2697750504579949,Clase 5,byArtworkID/12012.jpg,byArtworkID/thumbs/12012.jpg
12014,0.6911583626543357,0.31963778817166727,Clase 17,byArtworkID/12014.jpg,byArtworkID/thumbs/12014.jpg
12029,0.6398056566366971,0.18241313355912786,Clase 11,byArtworkID/12029.jpg,byArtworkID/thumbs/12029.jpg
12115,0.6356889105380937,0.5916511447170119,Clase 5,byArtworkID/12115.jpg,byArtworkID/thumbs/12115.jpg
12124,0.7561018206663722,0.8222276647723674,Clase 1,byArtworkID/12124.jpg,byArtworkID/thumbs/12124.jpg
12133,0.40353947242979893,0.758251740681648,Clase 6,byArtworkID/12133.jpg,byArtworkID/thumbs/12133.jpg
12143,0.8502904271173545,0.9243622194888722,Clase 1,byArtworkID/12143.jpg,byArtworkID/thumbs/12143.jpg
12173,0.5734471942034174,0.573584020620906,Clase 16,byArtworkID/12173.jpg,byArtworkID/thumbs/12173.jpg
12176,0.7065209504334401,0.21469956454129552,Clase 11,byArtworkID/12176.jpg,byArtworkID/thumbs/12176.jpg
12187,0.6476635663100485,0.3883805819210513,Clase 24,byArtworkID/12187.jpg,byArtworkID/thumbs/12187.jpg
12420,0.8062047907911726,0.9489234318254144,Clase 1,byArtworkID/12420.jpg,byArtworkID/thumbs/12420.jpg
12499,0.23876869070136836,0.8343332438657616,Clase 15,byArtworkID/12499.jpg,byArtworkID/thumbs/12499.jpg
12517,0.49973971727774547,0.5764071425910997,Clase 23,byArtworkID/12517.jpg,byArtworkID/thumbs/12517.jpg
12532,0.8297048703764349,0.5859166671219915,Clase 18,byArtworkID/12532.jpg,byArtworkID/thumbs/12532.jpg
12534,0.8186190077138766,0.5627102759427506,Clase 18,byArtworkID/12534.jpg,byArtworkID/thumbs/12534.jpg
12537,0.762546949553526,0.5874009128187947,Clase 23,byArtworkID/12537.jpg,byArtworkID/thumbs/12537.jpg
12538,0.8151344723972067,0.5553728226081264,Clase 18,byArtworkID/12538.jpg,byArtworkID/thumbs/12538.jpg
12559,0.630137083061551,0.17788486072813237,Clase 11,byArtworkID/12559.jpg,byArtworkID/thumbs/12559.jpg
12605,0.4900446469737484,0.7353092263850206,Clase 12,byArtworkID/12605.jpg,byArtworkID/thumbs/12605.jpg
12606,0.692305527147193,0.9136440597789295,Clase 1,byArtworkID/12606.jpg,byArtworkID/thumbs/12606.jpg
12608,0.28239549818999626,0.4469828856679462,Clase 7,byArtworkID/12608.jpg,byArtworkID/thumbs/12608.jpg
12635,0.5320212018189368,0.6146519038877036,Clase 21,byArtworkID/12635.jpg,byArtworkID/thumbs/12635.jpg
12649,0.5547800134669298,0.7091359265451024,Clase 12,byArtworkID/12649.jpg,byArtworkID/thumbs/12649.jpg
12650,0.5496545679914672,0.69291873027016,Clase 12,byArtworkID/12650.jpg,byArtworkID/thumbs/12650.jpg
12656,0.5187153741925095,0.6735169179095395,Clase 23,byArtworkID/12656.jpg,byArtworkID/thumbs/12656.jpg
12667,0.9547476835223363,0.5952300124165802,Clase 16,byArtworkID/12667.jpg,byArtworkID/thumbs/12667.jpg
12668,0.5934453798831855,0.7128929047634156,Clase 12,byArtworkID/12668.jpg,byArtworkID/thumbs/12668.jpg
12670,0.8895730148334351,0.5116725853218606,Clase 27,byArtworkID/12670.jpg,byArtworkID/thumbs/12670.jpg
12673,0.5047262437380504,0.7368658356480534,Clase 12,byArtworkID/12673.jpg,byArtworkID/thumbs/12673.jpg
12675,0.5543104938117225,0.6826220320259274,Clase 12,byArtworkID/12675.jpg,byArtworkID/thumbs/12675.jpg
12676,0.911836645191376,0.1987150536790545,Clase 21,byArtworkID/12676.jpg,byArtworkID/thumbs/12676.jpg
12680,0.5131149766198383,0.6603774426186608,Clase 23,byArtworkID/12680.jpg,byArtworkID/thumbs/12680.jpg
12755,0.7247110972165209,0.9744223904755318,Clase 6,byArtworkID/12755.jpg,byArtworkID/thumbs/12755.jpg
12757,0.6345116017651622,0.11153222729818263,Clase 0,byArtworkID/12757.jpg,byArtworkID/thumbs/12757.jpg
12835,0.3625750731619445,0.5475660769982306,Clase 29,byArtworkID/12835.jpg,byArtworkID/thumbs/12835.jpg
12853,0.5530416196159097,0.6560202625173628,Clase 12,byArtworkID/12853.jpg,byArtworkID/thumbs/12853.jpg
12855,0.5561610740068217,0.633089551118247,Clase 23,byArtworkID/12855.jpg,byArtworkID/thumbs/12855.jpg
12858,0.9011474271679298,0.17913552660812104,Clase 21,byArtworkID/12858.jpg,byArtworkID/thumbs/12858.jpg
12888,0.6685974528423689,0.21472094170790945,Clase 16,byArtworkID/12888.jpg,byArtworkID/thumbs/12888.jpg
12946,0.32748978943145196,0.7718838205362257,Clase 26,byArtworkID/12946.jpg,byArtworkID/thumbs/12946.jpg
13022,0.3465991631521139,0.9110258042417851,Clase 15,byArtworkID/13022.jpg,byArtworkID/thumbs/13022.jpg
13034,0.34421656102729126,0.9072212175639852,Clase 6,byArtworkID/13034.jpg,byArtworkID/thumbs/13034.jpg
13040,0.6089166464809153,0.212082247228653,Clase 11,byArtworkID/13040.jpg,byArtworkID/thumbs/13040.jpg
13046,0.7396564159157545,0.8021619282024499,Clase 19,byArtworkID/13046.jpg,byArtworkID/thumbs/13046.jpg
13187,0.7759218896237898,0.9712056371444338,Clase 1,byArtworkID/13187.jpg,byArtworkID/thumbs/13187.jpg
13242,0.7624506563047854,0.18045246286898725,Clase 9,byArtworkID/13242.jpg,byArtworkID/thumbs/13242.jpg
13244,0.6008620022223611,0.7751323194608677,Clase 5,byArtworkID/13244.jpg,byArtworkID/thumbs/13244.jpg
13247,0.6907950725094492,0.7985540538345726,Clase 26,byArtworkID/13247.jpg,byArtworkID/thumbs/13247.jpg
13248,0.11266274482256183,0.5589306743060716,Clase 19,byArtworkID/13248.jpg,byArtworkID/thumbs/13248.jpg
13250,0.537506216257995,0.729284072702289,Clase 12,byArtworkID/13250.jpg,byArtworkID/thumbs/13250.jpg
13251,0.6434701076816817,0.8595176679808529,Clase 26,byArtworkID/13251.jpg,byArtworkID/thumbs/13251.jpg
13253,0.6826773822204979,0.2532113371202718,Clase 26,byArtworkID/13253.jpg,byArtworkID/thumbs/13253.jpg
13256,0.8876273325298457,0.8633704508588673,Clase 1,byArtworkID/13256.jpg,byArtworkID/thumbs/13256.jpg
13276,0.8798274430988421,0.7415529630825868,Clase 26,byArtworkID/13276.jpg,byArtworkID/thumbs/13276.jpg
13280,0.4699535091990662,0.683812437458283,Clase 23,byArtworkID/13280.jpg,byArtworkID/thumbs/13280.jpg
13282,0.7209706295873923,0.2432147823040985,Clase 17,byArtworkID/13282.jpg,byArtworkID/thumbs/13282.jpg
13287,0.4579632728876527,0.689994116575464,Clase 5,byArtworkID/13287.jpg,byArtworkID/thumbs/13287.jpg
13313,0.5117187875458917,0.4964875844542236,Clase 2,byArtworkID/13313.jpg,byArtworkID/thumbs/13313.jpg
13349,0.5391799016285823,0.7330589181948124,Clase 12,byArtworkID/13349.jpg,byArtworkID/thumbs/13349.jpg
13382,0.490372718028137,0.6163007424584105,Clase 23,byArtworkID/13382.jpg,byArtworkID/thumbs/13382.jpg
13395,0.8993585030171488,0.3370857017731205,Clase 9,byArtworkID/13395.jpg,byArtworkID/thumbs/13395.jpg
13445,0.8760101709260607,0.16545232041798935,Clase 21,byArtworkID/13445.jpg,byArtworkID/thumbs/13445.jpg
13490,0.7475471913246474,0.4068683679172088,Clase 9,byArtworkID/13490.jpg,byArtworkID/thumbs/13490.jpg
13535,0.7456734965976197,0.48033818163176634,Clase 13,byArtworkID/13535.jpg,byArtworkID/thumbs/13535.jpg
13551,0.6453701223170312,0.8669476853540766,Clase 7,byArtworkID/13551.jpg,byArtworkID/thumbs/13551.jpg
13564,0.41521154007663075,0.07954641940804885,Clase 24,byArtworkID/13564.jpg,byArtworkID/thumbs/13564.jpg
13565,0.4194850818934214,0.08431569277545264,Clase 24,byArtworkID/13565.jpg,byArtworkID/thumbs/13565.jpg
13566,0.728292288788338,0.32160575068526953,Clase 5,byArtworkID/13566.jpg,byArtworkID/thumbs/13566.jpg
13666,0.6374623129436157,0.4168102929464764,Clase 16,byArtworkID/13666.jpg,byArtworkID/thumbs/13666.jpg
13667,0.6557840455540618,0.5156818153608907,Clase 10,byArtworkID/13667.jpg,byArtworkID/thumbs/13667.jpg
13668,0.5992144421183296,0.3716841006351737,Clase 16,byArtworkID/13668.jpg,byArtworkID/thumbs/13668.jpg
13679,0.6149796560340041,0.5017791463613309,Clase 5,byArtworkID/13679.jpg,byArtworkID/thumbs/13679.jpg
13682,0.5773880216602854,0.6657987138769464,Clase 12,byArtworkID/13682.jpg,byArtworkID/thumbs/13682.jpg
13686,0.5101565034035231,0.7561517965274349,Clase 12,byArtworkID/13686.jpg,byArtworkID/thumbs/13686.jpg
13688,0.5026391963496311,0.7144468447889967,Clase 12,byArtworkID/13688.jpg,byArtworkID/thumbs/13688.jpg
13689,0.5105131618864158,0.7306343364754581,Clase 12,byArtworkID/13689.jpg,byArtworkID/thumbs/13689.jpg
13691,0.16466524543017602,0.5806767184203524,Clase 29,byArtworkID/13691.jpg,byArtworkID/thumbs/13691.jpg
13693,0.5203704793928832,0.7259407817637895,Clase 12,byArtworkID/13693.jpg,byArtworkID/thumbs/13693.jpg
13755,0.401826027255634,0.7521009226754841,Clase 6,byArtworkID/13755.jpg,byArtworkID/thumbs/13755.jpg
13769,0.34926375130839993,0.5359249614019673,Clase 7,byArtworkID/13769.jpg,byArtworkID/thumbs/13769.jpg
13829,0.9763588014001011,0.5747500218257764,Clase 16,byArtworkID/13829.jpg,byArtworkID/thumbs/13829.jpg
13837,0.2557812089053765,0.8461608887818642,Clase 15,byArtworkID/13837.jpg,byArtworkID/thumbs/13837.jpg
13852,0.4722131075849147,0.6387333450469674,Clase 23,byArtworkID/13852.jpg,byArtworkID/thumbs/13852.jpg
13948,0.6958239165504323,0.4274950831864269,Clase 12,byArtworkID/13948.jpg,byArtworkID/thumbs/13948.jpg
14013,0.7857190247111019,0.4058647113644036,Clase 13,byArtworkID/14013.jpg,byArtworkID/thumbs/14013.jpg
14019,0.5476654036502387,0.32192293841247144,Clase 7,byArtworkID/14019.jpg,byArtworkID/thumbs/14019.jpg
14067,0.9060994815706473,0.4873761477109305,Clase 27,byArtworkID/14067.jpg,byArtworkID/thumbs/14067.jpg
14204,0.3895700047847621,0.5310771358535691,Clase 7,byArtworkID/14204.jpg,byArtworkID/thumbs/14204.jpg
14213,0.7170761625026467,0.4744683822121467,Clase 5,byArtworkID/14213.jpg,byArtworkID/thumbs/14213.jpg
14228,0.09406013687331782,0.35865042642292977,Clase 25,byArtworkID/14228.jpg,byArtworkID/thumbs/14228.jpg
14229,0.09205869078403167,0.3631656224963219,Clase 25,byArtworkID/14229.jpg,byArtworkID/thumbs/14229.jpg
14284,0.443115723727442,0.4805667843590034,Clase 4,byArtworkID/14284.jpg,byArtworkID/thumbs/14284.jpg
14486,0.8058922328316453,0.5030625518395166,Clase 27,byArtworkID/14486.jpg,byArtworkID/thumbs/14486.jpg
14569,0.6995190301888979,0.051106796052553916,Clase 20,byArtworkID/14569.jpg,byArtworkID/thumbs/14569.jpg
14571,0.11296994222621543,0.5839599668246278,Clase 26,byArtworkID/14571.jpg,byArtworkID/thumbs/14571.jpg
14591,0.12103141516728405,0.5464294514384316,Clase 19,byArtworkID/14591.jpg,byArtworkID/thumbs/14591.jpg
14596,0.22246317882218714,0.15492591376949194,Clase 0,byArtworkID/14596.jpg,byArtworkID/thumbs/14596.jpg
14670,0.2819476825643152,0.4172870504738576,Clase 14,byArtworkID/14670.jpg,byArtworkID/thumbs/14670.jpg
14711,0.6638626735387787,0.17862057813709803,Clase 11,byArtworkID/14711.jpg,byArtworkID/thumbs/14711.jpg
14827,0.4324623039754282,0.34073228499934755,Clase 9,byArtworkID/14827.jpg,byArtworkID/thumbs/14827.jpg
14864,0.42144044612262055,0.8057370349313526,Clase 6,byArtworkID/14864.jpg,byArtworkID/thumbs/14864.jpg
14870,0.44145220906510835,0.25639224251346315,Clase 8,byArtworkID/14870.jpg,byArtworkID/thumbs/14870.jpg
14945,0.2812879111247396,0.29223068462385005,Clase 4,byArtworkID/14945.jpg,byArtworkID/thumbs/14945.jpg
14954,0.5784902386342233,0.6695440753005648,Clase 12,byArtworkID/14954.jpg,byArtworkID/thumbs/14954.jpg
14956,0.48186931614092865,0.6540196883326832,Clase 23,byArtworkID/14956.jpg,byArtworkID/thumbs/14956.jpg
14958,0.09131225404665017,0.48108168851315464,Clase 29,byArtworkID/14958.jpg,byArtworkID/thumbs/14958.jpg
14987,0.5136043480406157,0.7308859379188352,Clase 12,byArtworkID/14987.jpg,byArtworkID/thumbs/14987.jpg
14999,0.8900397107449103,0.8463562258280486,Clase 1,byArtworkID/14999.jpg,byArtworkID/thumbs/14999.jpg
15027,0.5214888997912553,0.6328399609064302,Clase 23,byArtworkID/15027.jpg,byArtworkID/thumbs/15027.jpg
15060,0.6045601320904558,0.7339269727258841,Clase 0,byArtworkID/15060.jpg,byArtworkID/thumbs/15060.jpg
15146,0.7191197425786209,0.4808871253593687,Clase 5,byArtworkID/15146.jpg,byArtworkID/thumbs/15146.jpg
15147,0.7083995565848407,0.47666833411698317,Clase 23,byArtworkID/15147.jpg,byArtworkID/thumbs/15147.jpg
15153,0.5901299662134877,0.8644684084062704,Clase 11,byArtworkID/15153.jpg,byArtworkID/thumbs/15153.jpg
15198,0.7885835593007924,0.39729579897604134,Clase 5,byArtworkID/15198.jpg,byArtworkID/thumbs/15198.jpg
15243,0.5068095073511657,0.8975619176590868,Clase 6,byArtworkID/15243.jpg,byArtworkID/thumbs/15243.jpg
15269,0.4621087630343479,0.367032597635718,Clase 2,byArtworkID/15269.jpg,byArtworkID/thumbs/15269.jpg
15343,0.12897352361666298,0.4161349580406228,Clase 29,byArtworkID/15343.jpg,byArtworkID/thumbs/15343.jpg
15434,0.8561916333856405,0.7725789750938352,Clase 19,byArtworkID/15434.jpg,byArtworkID/thumbs/15434.jpg
15541,0.7098596904021479,0.4532320245476801,Clase 13,byArtworkID/15541.jpg,byArtworkID/thumbs/15541.jpg
15635,0.40924916522297894,0.8019857600151125,Clase 6,byArtworkID/15635.jpg,byArtworkID/thumbs/15635.jpg
15706,0.8288723150676458,0.4888420272323962,Clase 27,byArtworkID/15706.jpg,byArtworkID/thumbs/15706.jpg
15736,0.5894437151495037,0.668689210194389,Clase 12,byArtworkID/15736.jpg,byArtworkID/thumbs/15736.jpg
15755,0.3159372246001,0.4018600799779608,Clase 25,byArtworkID/15755.jpg,byArtworkID/thumbs/15755.jpg
15769,0.7066240916155041,0.16521637373909742,Clase 0,byArtworkID/15769.jpg,byArtworkID/thumbs/15769.jpg
15770,0.5527621148598907,0.171624646392319,Clase 11,byArtworkID/15770.jpg,byArtworkID/thumbs/15770.jpg
15776,0.7900248995830365,0.34235942375066386,Clase 16,byArtworkID/15776.jpg,byArtworkID/thumbs/15776.jpg
15840,0.589239869234915,0.2659615596126241,Clase 5,byArtworkID/15840.jpg,byArtworkID/thumbs/15840.jpg
15867,0.3657276329647994,0.5187149443884385,Clase 6,byArtworkID/15867.jpg,byArtworkID/thumbs/15867.jpg
15906,0.6693938213553843,0.907646326416202,Clase 15,byArtworkID/15906.jpg,byArtworkID/thumbs/15906.jpg
15943,0.6108406407809164,0.23277069594077288,Clase 11,byArtworkID/15943.jpg,byArtworkID/thumbs/15943.jpg
16001,0.7381383233144824,0.4228978512639387,Clase 5,byArtworkID/16001.jpg,byArtworkID/thumbs/16001.jpg
16061,0.6837799867599619,0.24912825341414474,Clase 5,byArtworkID/16061.jpg,byArtworkID/thumbs/16061.jpg
16082,0.5538068880361002,0.32217817518240566,Clase 7,byArtworkID/16082.jpg,byArtworkID/thumbs/16082.jpg
16094,0.6954715935397666,0.3726379173633225,Clase 16,byArtworkID/16094.jpg,byArtworkID/thumbs/16094.jpg
16115,0.33447630407067575,0.3227840329068721,Clase 8,byArtworkID/16115.jpg,byArtworkID/thumbs/16115.jpg
16126,0.8476297967925452,0.8473020629456676,Clase 1,byArtworkID/16126.jpg,byArtworkID/thumbs/16126.jpg
16128,0.7372858647193639,0.21587293957940418,Clase 5,byArtworkID/16128.jpg,byArtworkID/thumbs/16128.jpg
16129,0.40666598289089223,0.7147912388342476,Clase 26,byArtworkID/16129.jpg,byArtworkID/thumbs/16129.jpg
16130,0.5769475081550403,0.7874381713949369,Clase 26,byArtworkID/16130.jpg,byArtworkID/thumbs/16130.jpg
16199,0.6772569252663313,0.5168065564226079,Clase 13,byArtworkID/16199.jpg,byArtworkID/thumbs/16199.jpg
16221,0.761120251254578,0.5522640257348699,Clase 18,byArtworkID/16221.jpg,byArtworkID/thumbs/16221.jpg
16222,0.7618463588030139,0.5541844621232092,Clase 13,byArtworkID/16222.jpg,byArtworkID/thumbs/16222.jpg
16231,0.547788039107318,0.2549419526178295,Clase 26,byArtworkID/16231.jpg,byArtworkID/thumbs/16231.jpg
16344,0.3830218750488893,0.6395028045289644,Clase 7,byArtworkID/16344.jpg,byArtworkID/thumbs/16344.jpg
16391,0.7402722987791884,0.3193908250833175,Clase 5,byArtworkID/16391.jpg,byArtworkID/thumbs/16391.jpg
16403,0.1347471019076094,0.5253626492764378,Clase 29,byArtworkID/16403.jpg,byArtworkID/thumbs/16403.jpg
16477,0.245757938157545,0.8200443222269382,Clase 15,byArtworkID/16477.jpg,byArtworkID/thumbs/16477.jpg
16495,0.5258296419661029,0.727748720221123,Clase 12,byArtworkID/16495.jpg,byArtworkID/thumbs/16495.jpg
